Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
alternatifklinik.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tuckentrepreneurcoaching.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
futuretroveschool.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
camel-boutik.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
191.235.70.203,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
via-auth-pay.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
olx.pl-portal.cam,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
sdfgjhkljhfgdasdfgjhjklhfgdasfgjhkewtyuyoiuytrqwertyucb.s3.eu-west-2.amazonaws.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
brigida_cossette.gitlab.io,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
i-m.mx,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
sucursalpersonastransaccionesvirtualesgrupobanclombia.burrow.io,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
onlinesecurity-disable.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
alert-payee-lloyds.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
nocontent-mpvvvoqo.velocityhub.com,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
amazon-check-co-jp.p2f.top,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
movmultirbnban.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
le-diablotin-rouen.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
surveyheart.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
revisionara.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
todayif.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
my-02-billing.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
new-via-auth.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
dinarproject.co.id,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
5000-aruba.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
camaieufr.commander1.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
ojs.budimulia.ac.id,0,0,1,8,0,0,0,0,1,0,1,1,1,0,1,0,1
peds-ortho.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
urlz.fr,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
heavenlymatches.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,1,1
doctricant.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
dzd.rksmb.org,0,0,1,5,0,0,1,0,1,0,1,1,0,0,1,0,1
igvc.link,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
ycoe-a.ml,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sultanbetgirisadresimiz1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
mail.hy.grupswhatsapp.duckdns.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
phuketrealty.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
zasobygwp.pl,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
infobank.app.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tanias-accounting.co.za,0,0,1,4,0,0,0,1,1,1,1,1,0,0,1,0,1
tkx29.codesandbox.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ehan.org,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
pathikareps.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
wbstormer.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
drcarmenmora.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
lloydsbanking-online.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
angebote-d15b5db6a5f2.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
officialliker.co,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
www2-mnt2fa.serveirc.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
karunruk.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
key-signon-on-alert-valid0ix1.000webhostapp.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
zpr.io,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
pgevmp.getenjoyment.net,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
restrict-newpayee.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
wp1.fc71b1cfd2.pkzyp.spectrum.myjino.ru,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
frankdiekman.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
deregisterdevice-alerts.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
occmedconnect.com,0,1,1,3,0,0,1,0,1,1,1,1,1,0,1,0,1
biversum.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
dailyexclusiveoffer.com,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
0s.nrxwo2lo.ozvs4y3pnu.cmla.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
psmkreditsyari.com,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
vogotelecom.com.br,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
intermail3838.tonohost.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
serviziapponline.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hostpoint.ch.gbp-events.com.prunauneau.fr,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
shimaarutechies.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
betasusgirmek.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
37.59.98.31,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
thietbihantbt.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
97cebc60b732.storage.googleapis.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
ipetrokala.com,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
revolution-admin-1000020300179426538735.tk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
auduboninstitute-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
maj-dofus.fr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
support-my-new-payment.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
lloydbanking-onlineaccess.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
triathlonontario-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,0,0,1,0,1
via.hypothes.is,0,0,1,9,0,0,0,0,1,1,1,1,0,0,1,0,1
windowcleaningny.org,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
exchange4free.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
olx.polska-dostawa.biz,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
hitsem.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
dainellistudio.eu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
accounts.paxful.com.paxful-security.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
ee-billing-service.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
balancasvilaarens.com.br,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
103.40.8.87,0,1,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
soulhealthlife.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
qare.nl,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
betasusss.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
pastelink.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
55bgf.csb.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hgn2t.app.link,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lazarus.co.zw,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
paulmitchellforcongress.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
onlinebanking-manage.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
doapositioning.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
pembatalan-blockiranfb.ga,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
access.deka-eu.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
authorisemytransfer.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
certifiedsalty.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
john-ashley.de,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
mistramitesyrequisitos.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
checkalertedpayment.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1
apreciapharma.in,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
wvk12-my.sharepoint.com,0,0,1,7,0,0,1,1,1,0,1,1,0,0,1,0,1
pepperonions.com,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
security-confirm-mypayments.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ryanhcollier.com,0,0,1,8,0,0,0,0,1,0,1,1,0,0,1,0,1
chat-whatsapp.doctorhaddadpediatriayflores.cl,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
w5czf.csb.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
eharmonyservice.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
lloydsbank.online-auth-secure-update.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
onlinebanking.asb-fastnetclassic.xyz,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1
creativecombat.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
professionalindemnityinsurance.com.mt,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
nineled.com,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,1,1
aibonlinebankingnotice.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sylviamclain-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
netciti.id,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
verify-newadded-payee.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
gkjx168.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
mivtsystems.com,0,1,0,3,1,0,0,0,1,1,1,1,0,0,1,0,1
click.email.office.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
freeproductkey.org,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
smsorangesmsmessage.myfreesites.net,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
sandbox.plantstny.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1
gsierohv4zgayjanmrputhzlvy-adwhj77lcyoafdy-www-paypal-com.translate.goog,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
removeunauthorisedpayee.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
satkaniaiit.com,0,0,0,2,0,0,1,0,1,1,1,1,0,0,1,0,1
hectorsantana.mx,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mountainbackroads.top,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
lloyduk-online.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
myparc.sharepoint.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
facebok.lu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lloydbanking-help-devicelinking-gb.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
spectrumstorageaccess.yahoosites.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
peringatan-pemblokiran2021.weebly.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
log-httpblokir.cf,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
tesitngbuckerds.ams3.digitaloceanspaces.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
innoaura.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
allegrolokalnie.loan,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
olx-bezpieczne.pl,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
center-smbc.buzz,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
creativecombat.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
osh2.labour.go.th,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
miecompany.8b.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
wp1.09c4842a0f.pkzyp.spectrum.myjino.ru,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
denuihuongson.com.vn,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
104.218.51.228,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
marisaprieto.es,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
retraiteenaction.ca,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
colorfastinv.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
aanvraagprocedure-nl.icu,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
join-whatsapp18.claim-comnew.tk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
loginorange0.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
ken.kulaklikdergisi.com,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
brighant.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
rakulatenma.busdxgsaqes.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ahmeddawod.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
greatmusica.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
euwleague0flegends-battle-queens2020.000webhostapp.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
vanmarckegroup-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1
coinly.cz,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
ecusltd-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,0,0,1,0,1
new-hs-bankingonline.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
wh3srkn.top,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
vtxmail2018.myfreesites.net,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
padlet-uploads.storage.googleapis.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
protocollo-lntesa-sp2021.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
cadastrosportal.epizy.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
ryanhcollier.com,0,0,1,9,0,0,0,0,1,0,1,1,0,0,1,0,1
suspfacebookcom-05851104.nightaway.ca,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
sieck-kuehlsysteme.de,0,1,1,4,0,0,1,1,1,1,1,1,0,0,1,0,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
securesquared.co.uk,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
dbs.rewardgateway.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
piandizano.it,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
alresalahct.com,0,0,0,4,0,0,1,0,1,0,1,1,0,0,1,0,1
paypal.com.service.id999.sorttheweb.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
tiendaunikas.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
xphapaam.ddns.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
grievance.gpshyampur.org.in,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
raddelmotalaka.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
rakutoen-olkh.cc,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
littlefoots.ru,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
monthly-o2-billingvia.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
ubee.co.kr,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
ubuhlebezwe.org.za,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
twowheelcool.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
procurement.mcot.net,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
centromusicalpaternense.es:443,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
emigratingtothesun.com,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
612050612050612050612050612050612050-dot-onk89909.wn.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
getrobux.free.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
seguro2021.tk,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
lunaclothing-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
creaplus.esma-edu.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
organicoslim.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
tecasi.rs,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
amazon-check-co-jp.g6b.top,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
biversum.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
lionsbasketbisceglie.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
chiarabernardi.it,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
cardano-wallet.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
security-protectaccount.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
greatmusica.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
marbet-transport.co.uk,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1
getactive365.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
parkshopping-face.tk,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
d0fus.fr,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
netorgft2223515-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
docsharex-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
xj45o.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
godsmanmedics.godmanmedicals.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
tetprep.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
portalon.tk,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
terri2.gitlab.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
fb.com-u69knfyss.mentoriran.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
48tlp.codesandbox.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
paws.org.au,0,0,1,9,0,0,0,0,1,0,1,1,0,0,1,0,1
yoho.com.tw,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,1,1
jstrieb.github.io,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
teenhoods.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
haiifax-securepay.live,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
tranbearers.club,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
funnymoments11.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
roldanlogistica2-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
tattoodragon.ru,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
rajwebtechnology.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
login-secure-three.uk.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
1dom.club,0,0,0,4,0,0,0,0,1,0,1,1,0,0,1,0,1
rb.gy,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
access-deny-request.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
senka.com.tr,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
kourabiika.eu,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
new-payee-add.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
paypal-me-alessandra-martini.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
littlefoots.ru,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
xj45o.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
vinceduchene.cnbcreative.co.uk,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
mail.decline-payee-access.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
decaturilbgc.com,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
designfitters.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
zjgsyds.cn,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
erere.parhlobeta.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
stitch-statichosting-prod.s3.amazonaws.com,0,1,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
fulgurant-mistakes.000webhostapp.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
keypointtraining-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
rb.gy,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
prikany.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
dallascarcrashlawyer.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
13.66.28.137,0,0,1,2,1,0,0,0,1,1,1,1,0,0,1,0,1
51jianli.cn,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
emailmarketing.locaweb.com.br,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
newonline-payee-restricted.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
reurl.cc,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
rulesfb-5s5rgw7c2epbu.webport.ca,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
golfballsonline.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
lightlink.com.cn,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
paypial-us.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
clayheart.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
link.do,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1
rakucatnn.co.jp.qp8kutuh.cc,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
